,new_movie_id,prediction_user_94255,rating_user_94255,prediction_user_119899,rating_user_119899,prediction_user_137241,rating_user_137241,prediction_user_34970,rating_user_34970,prediction_user_98056,rating_user_98056,prediction_user_42705,rating_user_42705,prediction_user_125225,rating_user_125225,prediction_user_85770,rating_user_85770,prediction_user_89354,rating_user_89354,prediction_user_53088,rating_user_53088,title,mean_rating,n_ratings
149,2306,3.0830704115283836,3.0830704115283836,4.202496960009372,4.202496960009372,4.295856251562869,4.295856251562869,3.248870297516619,3.248870297516619,3.1082300387275565,3.1082300387275565,2.254409208143984,2.254409208143984,3.190499558295046,3.190499558295046,4.262528254832064,4.262528254832064,4.083615496004855,4.083615496004855,3.8525186918628562,3.8525186918628562,"Simple Plan, A (1998)",3.721983420325453,6514
150,2308,2.12331475242499,2.12331475242499,3.736957757915293,3.736957757915293,3.2161172173869956,3.2161172173869956,2.9548507474315513,2.9548507474315513,2.4682693622959007,2.4682693622959007,2.384216918791567,2.384216918791567,3.4336605511558402,3.4336605511558402,3.2738482497585166,3.2738482497585166,3.245973183954989,3.245973183954989,3.096604420985018,3.096604420985018,Star Trek: Insurrection (1998),3.2023099850968704,8052
151,2309,3.1015795014751304,3.1015795014751304,4.043252303446566,4.043252303446566,3.2940942339551795,3.2940942339551795,2.778797581042086,2.778797581042086,3.707709758724009,3.707709758724009,2.724706306303774,2.724706306303774,3.8400293730152,3.8400293730152,3.581949277962481,3.581949277962481,2.656741633261477,2.656741633261477,3.473909079278742,3.473909079278742,"Prince of Egypt, The (1998)",3.424746514575412,6312
152,262,2.137363686407839,2.137363686407839,4.451431705797946,4.451431705797946,4.310052707041537,4.310052707041537,3.7800085686099876,3.7800085686099876,2.747341110552584,2.747341110552584,2.2845050238025535,2.2845050238025535,4.11007149442557,4.11007149442557,4.489461376513278,4.489461376513278,3.9043886803043235,3.9043886803043235,4.1266382478130215,4.1266382478130215,Like Water for Chocolate (Como agua para chocolate) (1992),3.9272651356993737,11975
153,263,2.7297999404323448,2.7297999404323448,3.7274237863672126,3.7274237863672126,2.9461300514591087,2.9461300514591087,2.309443845595156,2.309443845595156,4.0,4.0,2.6716239593875755,2.6716239593875755,2.774979426707064,2.774979426707064,3.794934227312838,3.794934227312838,3.277039005602633,3.277039005602633,3.266005351389681,3.266005351389681,Legends of the Fall (1994),3.496258734772123,16171
154,2311,2.733255817736422,2.733255817736422,4.765558852995669,4.765558852995669,4.3305803082836025,4.3305803082836025,2.945854737604891,2.945854737604891,4.026464178408419,4.026464178408419,2.317674293364321,2.317674293364321,4.1116647265804165,4.1116647265804165,4.019582524145877,4.019582524145877,2.99563319906119,2.99563319906119,3.995398118342196,3.995398118342196,Shakespeare in Love (1998),3.8357938093878716,24521
155,269,2.5763246558559287,2.5763246558559287,4.246232464159762,4.246232464159762,4.330257966364657,4.330257966364657,3.6179041258943427,3.6179041258943427,4.0,4.0,2.298760309065615,2.298760309065615,3.797757520521914,3.797757520521914,4.1865219615352505,4.1865219615352505,3.777800037707125,3.777800037707125,3.9160399578464378,3.9160399578464378,"Madness of King George, The (1994)",3.751746919070004,7871
156,2318,2.5979228757274497,2.5979228757274497,3.920508518065249,3.920508518065249,2.9374646685970176,2.9374646685970176,3.0858127616298545,3.0858127616298545,3.1823144100559104,3.1823144100559104,3.034237696970736,3.034237696970736,3.5760142497670997,3.5760142497670997,3.122621133173739,3.122621133173739,3.145974232996737,3.145974232996737,3.2678401909721244,3.2678401909721244,First Blood (Rambo: First Blood) (1982),3.5385560385560386,5291
157,270,2.3326312445056785,2.3326312445056785,3.8177421830547202,3.8177421830547202,3.0585032246959556,3.0585032246959556,2.9597884558093894,2.9597884558093894,2.321076407278811,2.321076407278811,2.856395556772982,2.856395556772982,2.7742940925014365,2.7742940925014365,3.44389148726586,3.44389148726586,3.4108149848831046,3.4108149848831046,2.870356633509432,2.870356633509432,Mary Shelley's Frankenstein (Frankenstein) (1994),3.135035021551724,7424
158,2320,2.244610442961489,2.244610442961489,3.5253911755931724,3.5253911755931724,2.980659379805361,2.980659379805361,3.0099747918498863,3.0099747918498863,2.3561231039417136,2.3561231039417136,2.773125781859194,2.773125781859194,3.994925215090548,3.994925215090548,3.2279127381694663,3.2279127381694663,3.2405704103362907,3.2405704103362907,4.0,4.0,"Jewel of the Nile, The (1985)",3.133856979217804,6111
159,273,2.1099115751636375,2.1099115751636375,2.9583599112880576,2.9583599112880576,2.022132053221499,2.022132053221499,1.8902670286548484,1.8902670286548484,1.9759050749194969,1.9759050749194969,2.553086950625216,2.553086950625216,2.2013592861545432,2.2013592861545432,3.169392361487185,3.169392361487185,2.8823656581294883,2.8823656581294883,2.570682837809359,2.570682837809359,Milk Money (1994),2.9862612200036636,5459
160,2322,2.2316143654239524,2.2316143654239524,3.870483472193514,3.870483472193514,3.4233471743715156,3.4233471743715156,2.7915835522067893,2.7915835522067893,2.9216931603801597,2.9216931603801597,2.143000736082827,2.143000736082827,3.5095865569961417,3.5095865569961417,1.0,1.0,3.4355188451660026,3.4355188451660026,4.0,4.0,Cocoon (1985),3.2893305831614477,10666
161,274,2.3369093082797874,2.3369093082797874,3.881142332400118,3.881142332400118,2.8433312915218223,2.8433312915218223,2.2555934332263816,2.2555934332263816,2.8783159993541587,2.8783159993541587,2.204399123038088,2.204399123038088,3.460078275944029,3.460078275944029,3.3427627824199546,3.3427627824199546,2.7561729691875327,2.7561729691875327,3.2263913296115745,3.2263913296115745,Miracle on 34th Street (1994),3.42335886214442,9140
162,2324,2.538872315729891,2.538872315729891,3.735085188592707,3.735085188592707,3.0530015967738975,3.0530015967738975,2.726040377463137,2.726040377463137,3.1027739189517844,3.1027739189517844,2.447232618178164,2.447232618178164,3.2079541824710716,3.2079541824710716,2.8696384571445335,2.8696384571445335,2.548390104616915,2.548390104616915,3.0,3.0,Rocky II (1979),3.1348897535667963,5397
163,277,2.251227989043032,2.251227989043032,4.128336384142672,4.128336384142672,3.131054773176943,3.131054773176943,2.928626134241854,2.928626134241854,3.0939998470199455,3.0939998470199455,3.1751887343776573,3.1751887343776573,3.868695213640963,3.868695213640963,4.026673688734805,4.026673688734805,3.8961504839313377,3.8961504839313377,3.4289864741218437,3.4289864741218437,Murder in the First (1995),3.725705329153605,5104
164,2325,2.512303247298037,2.512303247298037,3.302912860358988,3.302912860358988,2.5878227494609702,2.5878227494609702,2.581459476794039,2.581459476794039,2.974673702563082,2.974673702563082,2.6111919425380576,2.6111919425380576,2.735671951617037,2.735671951617037,2.7683808349025596,2.7683808349025596,2.3673963688266624,2.3673963688266624,2.4769518516910423,2.4769518516910423,Rocky III (1982),2.9043538219070135,5076
165,279,2.0098521850955833,2.0098521850955833,3.778264477099215,3.778264477099215,3.1342492245090354,3.1342492245090354,2.488349094237124,2.488349094237124,2.3464387796771873,2.3464387796771873,2.3976010225665916,2.3976010225665916,3.2169022701633323,3.2169022701633323,3.9504301093471397,3.9504301093471397,3.4458402387750495,3.4458402387750495,3.374486475433146,3.374486475433146,Nell (1994),3.420970752955818,11249
166,6427,2.4927017830264915,2.4927017830264915,3.3670850537670005,3.3670850537670005,2.613276376570498,2.613276376570498,2.6284822367084373,2.6284822367084373,2.9172560118091453,2.9172560118091453,2.8790696404826988,2.8790696404826988,3.232921674097811,3.232921674097811,2.97684897407416,2.97684897407416,1.7127683304202903,1.7127683304202903,3.0472696565044273,3.0472696565044273,Terminator 3: Rise of the Machines (2003),3.113220898690883,8479
167,285,2.317153706396853,2.317153706396853,3.9071333549869407,3.9071333549869407,3.9555191539180625,3.9555191539180625,3.5337407879484046,3.5337407879484046,1.5400053404224265,1.5400053404224265,2.363606943930422,2.363606943930422,1.9597387455356468,1.9597387455356468,4.0,4.0,4.78703774436835,4.78703774436835,3.4151213906658042,3.4151213906658042,Natural Born Killers (1994),3.230347310461669,23610
168,2335,2.569965555514132,2.569965555514132,4.066401734198367,4.066401734198367,3.5367604039562095,3.5367604039562095,3.3157744698179115,3.3157744698179115,3.5666429690969337,3.5666429690969337,2.147561921919619,2.147561921919619,3.486213117088114,3.486213117088114,3.1259210251224387,3.1259210251224387,3.4139002405059684,3.4139002405059684,4.0,4.0,"Karate Kid, The (1984)",3.2864342968180713,8234
169,2336,2.3464461706531394,2.3464461706531394,3.073597385729586,3.073597385729586,2.678841605032717,2.678841605032717,2.615562810744082,2.615562810744082,2.1381021879566062,2.1381021879566062,1.9728289984119285,1.9728289984119285,2.7794281981838096,2.7794281981838096,2.45281173213843,2.45281173213843,2.7973215721500266,2.7973215721500266,3.0,3.0,"Karate Kid, Part II, The (1986)",2.6037074148296595,5988
170,289,2.658080592001711,2.658080592001711,3.5848704867017616,3.5848704867017616,2.88617332204703,2.88617332204703,2.459540977324282,2.459540977324282,2.835472717131411,2.835472717131411,2.5164394520175803,2.5164394520175803,2.8828761719119895,2.8828761719119895,2.9936444304836143,2.9936444304836143,3.311363159860407,3.311363159860407,2.6450222276103843,2.6450222276103843,Outbreak (1995),3.414367903680561,26246
171,2338,2.856600417937075,2.856600417937075,4.042905404413974,4.042905404413974,3.170548810805117,3.170548810805117,3.2463487528217185,3.2463487528217185,3.4132450960529197,3.4132450960529197,2.7911053441417564,2.7911053441417564,3.703003763402735,3.703003763402735,3.1659097216976035,3.1659097216976035,3.2442189000499595,3.2442189000499595,2.791090860213076,2.791090860213076,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),3.5938316779926818,5739
172,10233,3.3364720933091987,3.3364720933091987,4.283643677080905,4.283643677080905,2.864874138678347,2.864874138678347,2.664305224264895,2.664305224264895,4.276496126498019,4.276496126498019,2.6826010487926353,2.6826010487926353,3.187800242747103,3.187800242747103,3.2718115590465415,3.2718115590465415,3.0079277299297202,3.0079277299297202,2.8629120729816306,2.8629120729816306,Wedding Crashers (2005),3.534315107102593,7096
173,2343,2.4773057840717185,2.4773057840717185,3.040856315935885,3.040856315935885,2.8815204642665733,2.8815204642665733,1.0,1.0,2.0936300896060813,2.0936300896060813,2.908865108336245,2.908865108336245,2.6686645291698325,2.6686645291698325,3.058557762945925,3.058557762945925,3.1259773515117515,3.1259773515117515,2.2531128071201194,2.2531128071201194,"Faculty, The (1998)",2.819992947813822,5672
174,2339,2.4639204882037986,2.4639204882037986,3.488259031618868,3.488259031618868,2.9654787920368064,2.9654787920368064,1.9778018139255393,1.9778018139255393,2.6906300328624595,2.6906300328624595,2.3111580751788963,2.3111580751788963,3.2207183681381095,3.2207183681381095,3.301412432636057,3.301412432636057,2.6339541219127525,2.6339541219127525,2.9481967829120506,2.9481967829120506,You've Got Mail (1998),3.1440279992911573,11286
175,297,2.854800953711306,2.854800953711306,4.337045028055941,4.337045028055941,4.604812278593814,4.604812278593814,3.713371365512644,3.713371365512644,3.8806319378269065,3.8806319378269065,2.1210229538333762,2.1210229538333762,3.47391828819636,3.47391828819636,4.081538929785525,4.081538929785525,3.3191390179050315,3.3191390179050315,3.8113992355716575,3.8113992355716575,Quiz Show (1994),3.666690937333139,20601
176,2346,2.456538095320498,2.456538095320498,3.5074521593702186,3.5074521593702186,3.0,3.0,2.2665951393497337,2.2665951393497337,2.342621459807192,2.342621459807192,2.7956720732105125,2.7956720732105125,3.0674988172901023,3.0674988172901023,3.2524766467464317,3.2524766467464317,3.0223961614024986,3.0223961614024986,2.8942058823955406,2.8942058823955406,Patch Adams (1998),3.109677419354839,6045
177,300,2.707588627184664,2.707588627184664,3.014656557883059,3.014656557883059,3.0647760771167625,3.0647760771167625,2.7619618914974082,2.7619618914974082,2.29580010398749,2.29580010398749,3.3377259962213386,3.3377259962213386,3.417802631105219,3.417802631105219,3.6034806661260474,3.6034806661260474,3.2862494580400337,3.2862494580400337,2.985616042460238,2.985616042460238,"Quick and the Dead, The (1995)",3.0401727861771057,6945
178,304,1.7977279566181052,1.7977279566181052,4.273548319186007,4.273548319186007,4.688409700239932,4.688409700239932,3.761582373822962,3.761582373822962,2.41740073188666,2.41740073188666,2.034151687468325,2.034151687468325,3.593798100198542,3.593798100198542,4.752525462950503,4.752525462950503,4.154152943934237,4.154152943934237,4.2429189823520534,4.2429189823520534,Three Colors: Blue (Trois couleurs: Bleu) (1993),3.9931845416417016,6676
179,312,2.229512705649172,2.229512705649172,2.3845576189411033,2.3845576189411033,1.9258185766589988,1.9258185766589988,1.4728187464130271,1.4728187464130271,1.766159071768557,1.766159071768557,3.0059201262843955,3.0059201262843955,2.5571398280513633,2.5571398280513633,3.080696298922335,3.080696298922335,2.474917306746279,2.474917306746279,2.4221689842594016,2.4221689842594016,"Specialist, The (1994)",2.9020512361160873,11164
180,313,2.755726291979586,2.755726291979586,3.341854750360285,3.341854750360285,3.0327475212467063,3.0327475212467063,3.54849626048926,3.54849626048926,3.092100097979342,3.092100097979342,2.9162143610370506,2.9162143610370506,3.6416685573709358,3.6416685573709358,3.178674652422701,3.178674652422701,2.9843733452213157,2.9843733452213157,3.1729418180835594,3.1729418180835594,Stargate (1994),3.3542249756281644,31799
181,314,2.515752806509768,2.515752806509768,3.3769445560825218,3.3769445560825218,2.3721703432453025,2.3721703432453025,2.195373906935488,2.195373906935488,2.746657504881655,2.746657504881655,2.4930128000629295,2.4930128000629295,2.7188694022548545,2.7188694022548545,2.8828515551936973,2.8828515551936973,2.708600237215792,2.708600237215792,2.697600080813204,2.697600080813204,"Santa Clause, The (1994)",3.1460792189334486,16183
182,316,2.478539123381411,2.478539123381411,4.3576623938930386,4.3576623938930386,4.109808041895663,4.109808041895663,3.8288862846744407,3.8288862846744407,3.2782038144719947,3.2782038144719947,2.417352452124392,2.417352452124392,3.83478172048453,3.83478172048453,4.16439028009299,4.16439028009299,4.235860779131686,4.235860779131686,3.805166914309298,3.805166914309298,Shallow Grave (1994),3.7844707520891365,7180
183,2370,2.5665524147403587,2.5665524147403587,3.9085688136470664,3.9085688136470664,4.190471484507357,4.190471484507357,3.669363229717051,3.669363229717051,2.9381511948955406,2.9381511948955406,1.605950012053286,1.605950012053286,2.895526244486605,2.895526244486605,3.660694628204142,3.660694628204142,3.8041327141178,3.8041327141178,3.309733583773409,3.309733583773409,"Fly, The (1986)",3.3982209553764497,10174
184,323,1.466398134077822,1.466398134077822,3.072335555399691,3.072335555399691,3.4148180179250587,3.4148180179250587,3.83933414443854,3.83933414443854,1.239283695067202,1.239283695067202,2.5946270368945945,2.5946270368945945,2.492519392813479,2.492519392813479,4.010540857161319,4.010540857161319,3.9528038643253196,3.9528038643253196,2.8412736199748863,2.8412736199748863,Tank Girl (1995),2.8063276993993576,7159
185,325,1.7554713629138816,1.7554713629138816,3.748710869993006,3.748710869993006,3.614144711936747,3.614144711936747,3.40081140324,3.40081140324,2.510428681219851,2.510428681219851,2.409867658461367,2.409867658461367,3.7423758499276985,3.7423758499276985,3.3656463317525733,3.3656463317525733,3.2154289923560966,3.2154289923560966,3.176801159228121,3.176801159228121,Star Trek: Generations (1994),3.3296280866535373,26404
186,12621,3.4488021127832282,3.4488021127832282,4.203626348818576,4.203626348818576,3.360034986580645,3.360034986580645,3.694098710264002,3.694098710264002,4.682701124991214,4.682701124991214,3.3992019139182914,3.3992019139182914,4.258935882891452,4.258935882891452,3.5,3.5,2.6935517333400596,2.6935517333400596,3.7319817237508643,3.7319817237508643,Iron Man (2008),3.913052578700603,11944
187,2382,2.735025598849093,2.735025598849093,4.354982092226779,4.354982092226779,3.999010338629519,3.999010338629519,3.9676868461025108,3.9676868461025108,3.4070179454934943,3.4070179454934943,3.140425040568148,3.140425040568148,4.468295647944247,4.468295647944247,4.320216729487216,4.320216729487216,4.3432021282565945,4.3432021282565945,4.081187441195285,4.081187441195285,"Name of the Rose, The (Name der Rose, Der) (1986)",3.8675496688741724,5436
188,333,2.631129636610781,2.631129636610781,4.231492175902163,4.231492175902163,4.325658156718051,4.325658156718051,3.9768403314006675,3.9768403314006675,3.023377671088015,3.023377671088015,2.6444487713230003,2.6444487713230003,3.8505357049358238,3.8505357049358238,4.112643196429049,4.112643196429049,4.238048388804232,4.238048388804232,3.8750766657245506,3.8750766657245506,What's Eating Gilbert Grape (1993),3.75583021083832,17881
189,335,2.340726747359072,2.340726747359072,3.609217017139231,3.609217017139231,3.0134558223140586,3.0134558223140586,2.533156230295931,2.533156230295931,4.0,4.0,2.6974750302684654,2.6974750302684654,3.5348636202466834,3.5348636202466834,3.477593689407145,3.477593689407145,3.324218972767626,3.324218972767626,3.1055058382404197,3.1055058382404197,While You Were Sleeping (1995),3.500344619626088,23214
190,2385,2.226163520659243,2.226163520659243,3.493654548372065,3.493654548372065,3.050626411284243,3.050626411284243,2.8893862508190025,2.8893862508190025,3.0481644414317954,3.0481644414317954,2.57127036079291,2.57127036079291,4.01930172666434,4.01930172666434,3.0,3.0,2.9999327801120628,2.9999327801120628,4.0,4.0,Crocodile Dundee (1986),3.141457265999837,12297
191,2386,2.148282899702822,2.148282899702822,2.7818067811382163,2.7818067811382163,2.4626027487171043,2.4626027487171043,2.1989472053897727,2.1989472053897727,2.2683168791187156,2.2683168791187156,2.3638595484149802,2.3638595484149802,2.751008822764193,2.751008822764193,2.8358745716464866,2.8358745716464866,2.4484292410266746,2.4484292410266746,2.0,2.0,Crocodile Dundee II (1988),2.5473603964170004,5247
192,338,2.431409373129641,2.431409373129641,4.260152175272738,4.260152175272738,4.518960311259066,4.518960311259066,3.6439265899312843,3.6439265899312843,1.9545002125156272,1.9545002125156272,2.1644307516467918,2.1644307516467918,3.363562955702578,3.363562955702578,4.043909087027346,4.043909087027346,4.022913529719149,4.022913529719149,3.505193798984324,3.505193798984324,Muriel's Wedding (1994),3.5099657827202737,11690
193,340,3.07775331958655,3.07775331958655,3.7908799789798606,3.7908799789798606,1.0,1.0,2.9240764521015037,2.9240764521015037,3.2812686257017005,3.2812686257017005,2.080002918089663,2.080002918089663,2.641396000231539,2.641396000231539,3.086848630751406,3.086848630751406,2.8695355199230064,2.8695355199230064,2.554896428431307,2.554896428431307,Ace Ventura: Pet Detective (1994),2.9823418615601947,38226
194,341,1.9631368063342918,1.9631368063342918,4.234581544245517,4.234581544245517,4.464663221682345,4.464663221682345,3.665447144950663,3.665447144950663,4.0,4.0,2.207266464079653,2.207266464079653,3.8366306565654624,3.8366306565654624,4.175918056811129,4.175918056811129,3.9414317153346885,3.9414317153346885,3.624184458698069,3.624184458698069,"Adventures of Priscilla, Queen of the Desert, The (1994)",3.6495830100853373,10312
195,344,2.8602324269664634,2.8602324269664634,4.214661254729068,4.214661254729068,4.239336385573184,4.239336385573184,3.7023640863550056,3.7023640863550056,3.010996296252047,3.010996296252047,1.8871823690784324,1.8871823690784324,3.136675312365328,3.136675312365328,4.266489639128482,4.266489639128482,3.794568314398562,3.794568314398562,3.758687197412287,3.758687197412287,Bullets Over Broadway (1994),3.700734013436178,8038
196,345,2.407852187002932,2.407852187002932,3.909044995154177,3.909044995154177,3.4187619827640403,3.4187619827640403,3.1220123611343253,3.1220123611343253,4.0,4.0,3.026191665972506,3.026191665972506,3.9282921098125327,3.9282921098125327,3.0500060461414207,3.0500060461414207,2.7620077870738853,2.7620077870738853,3.056011333311831,3.056011333311831,Clear and Present Danger (1994),3.6603090866051198,29571
197,346,2.0349418066394676,2.0349418066394676,3.7207999817979682,3.7207999817979682,3.2785663001191963,3.2785663001191963,2.7077554009807456,2.7077554009807456,2.412788882101809,2.412788882101809,3.2692449234378684,3.2692449234378684,3.736394285405909,3.736394285405909,3.2894966296804298,3.2894966296804298,3.509580134595667,3.509580134595667,2.967006876314913,2.967006876314913,"Client, The (1994)",3.4674098402071625,15833
198,2393,2.5851730249774802,2.5851730249774802,3.777471735323702,3.777471735323702,2.5,2.5,3.553266539419924,3.553266539419924,3.3465229712379325,3.3465229712379325,1.792465224112307,1.792465224112307,2.8450596474063743,2.8450596474063743,3.2250282011878837,3.2250282011878837,3.4059066466939796,3.4059066466939796,2.0,2.0,¡Three Amigos! (1986),3.0962991518889744,6485
199,349,2.2918852709186424,2.2918852709186424,3.7483218006742347,3.7483218006742347,3.519271089876925,3.519271089876925,3.4966075114858497,3.4966075114858497,3.2450726173770774,3.2450726173770774,3.9011513732326377,3.9011513732326377,3.947201027716433,3.947201027716433,3.6518805615556587,3.6518805615556587,3.7408076815259803,3.7408076815259803,3.260199680174624,3.260199680174624,"Crow, The (1994)",3.513586298717018,16524
200,351,2.5786697409999717,2.5786697409999717,2.6172326348674644,2.6172326348674644,2.435028447951113,2.435028447951113,1.650247707213198,1.650247707213198,1.6725212477100242,1.6725212477100242,1.8486367605579246,1.8486367605579246,1.7244001768482078,1.7244001768482078,2.743752195681368,2.743752195681368,2.189180149878298,2.189180149878298,2.10116161331061,2.10116161331061,"Flintstones, The (1994)",2.433494315323473,9939
201,352,3.266333117331301,3.266333117331301,4.899963035429751,4.899963035429751,2.0,2.0,3.1902446888339866,3.1902446888339866,3.6692977242124427,3.6692977242124427,2.443440451468264,2.443440451468264,3.5664642892730583,3.5664642892730583,4.5,4.5,3.9165944598567832,3.9165944598567832,3.8403847955119956,3.8403847955119956,Forrest Gump (1994),4.029000181345584,66172
202,353,2.4995347402942527,2.4995347402942527,4.443113639200961,4.443113639200961,4.254059507693087,4.254059507693087,3.178882970656191,3.178882970656191,4.0,4.0,1.8289858244312156,1.8289858244312156,3.5927945218932975,3.5927945218932975,4.013158693159854,4.013158693159854,3.453057273472582,3.453057273472582,3.568272113050257,3.568272113050257,Four Weddings and a Funeral (1994),3.6511065381421712,27699
203,10591,2.45738138183478,2.45738138183478,4.468921854342257,4.468921854342257,4.5,4.5,3.996909930552279,3.996909930552279,3.5639966122758735,3.5639966122758735,2.65823747142676,2.65823747142676,4.47889645322684,4.47889645322684,3.5,3.5,3.2700901769054282,3.2700901769054282,3.7288412742269386,3.7288412742269386,Harry Potter and the Goblet of Fire (2005),3.7234557932983448,9908
204,2400,2.3424507521045554,2.3424507521045554,3.1413489125621665,3.1413489125621665,2.2683360718143333,2.2683360718143333,2.2491022489917625,2.2491022489917625,2.4060995720279563,2.4060995720279563,2.98323769792441,2.98323769792441,3.2265117309940208,3.2265117309940208,2.932907893503939,2.932907893503939,2.485062732542788,2.485062732542788,2.796357347811495,2.796357347811495,She's All That (1999),2.993452164423427,5498
205,2405,2.500384940947329,2.500384940947329,3.7865433834445823,3.7865433834445823,3.238845302904879,3.238845302904879,2.6757300041568626,2.6757300041568626,2.9901025436771262,2.9901025436771262,3.252034827317034,3.252034827317034,3.201659276331698,3.201659276331698,3.582708611334597,3.582708611334597,2.695908858622347,2.695908858622347,3.0914118431461204,3.0914118431461204,Payback (1999),3.4124757045675413,8232
206,358,2.614193751658236,2.614193751658236,4.15878565534476,4.15878565534476,3.3880779884708274,3.3880779884708274,3.0757005356204856,3.0757005356204856,3.161370708788668,3.161370708788668,2.5461210749996055,2.5461210749996055,3.558907284582888,3.558907284582888,3.0,3.0,3.0611949108493675,3.0611949108493675,3.39142434224013,3.39142434224013,"Jungle Book, The (1994)",3.397168698387731,7629
207,360,3.501482664788996,3.501482664788996,4.530748858298098,4.530748858298098,3.6127838484895576,3.6127838484895576,3.334859534348284,3.334859534348284,4.016441418970858,4.016441418970858,2.6663191460025657,2.6663191460025657,3.8966871641528953,3.8966871641528953,3.0,3.0,3.578369139875208,3.578369139875208,3.5795969508540977,3.5795969508540977,"Lion King, The (1994)",3.779090046420969,38991
208,363,2.7598178528201927,2.7598178528201927,3.987976207579409,3.987976207579409,3.30668058916453,3.30668058916453,3.013847126807009,3.013847126807009,3.3351798646104682,3.3351798646104682,2.0627136371982444,2.0627136371982444,2.617543473089968,2.617543473089968,2.0,2.0,3.2726074002635825,3.2726074002635825,3.145116224135195,3.145116224135195,"Mask, The (1994)",3.1747178920428105,34384
209,364,2.483793153609072,2.483793153609072,3.6335533849847663,3.6335533849847663,3.4469199024093498,3.4469199024093498,3.065671338881289,3.065671338881289,3.540754615510737,3.540754615510737,2.9687027476680625,2.9687027476680625,3.7792437814128745,3.7792437814128745,3.2056402407539237,3.2056402407539237,2.7991804622066367,2.7991804622066367,2.77933384403113,2.77933384403113,Maverick (1994),3.410737310983472,17062
210,366,2.665597750986849,2.665597750986849,3.2243774674785484,3.2243774674785484,3.0877900265109886,3.0877900265109886,2.4311791799915183,2.4311791799915183,2.6898002169978965,2.6898002169978965,2.5281136177432884,2.5281136177432884,4.0,4.0,3.3573650859248985,3.3573650859248985,2.9083334349048484,2.9083334349048484,2.616089298571383,2.616089298571383,Naked Gun 33 1/3: The Final Insult (1994),2.9555080288899798,14261
211,2416,2.565656735743319,2.565656735743319,4.12017698511008,4.12017698511008,3.7293508641374458,3.7293508641374458,3.1390199802768577,3.1390199802768577,4.043809666479861,4.043809666479861,3.0300232313526023,3.0300232313526023,4.413467957819735,4.413467957819735,3.9372038386714805,3.9372038386714805,3.4407509557855476,3.4407509557855476,3.637787937368189,3.637787937368189,October Sky (1999),3.885063702900515,7378
212,368,2.4081267259967674,2.4081267259967674,3.6376423530233253,3.6376423530233253,3.419408201421534,3.419408201421534,2.9954086087596763,2.9954086087596763,3.0,3.0,2.6461306355846275,2.6461306355846275,3.255443318928515,3.255443318928515,3.8199285410297263,3.8199285410297263,4.161719634379184,4.161719634379184,3.091351702059542,3.091351702059542,Reality Bites (1994),3.252059925093633,8010
213,372,2.4118330620181907,2.4118330620181907,3.4711488477838386,3.4711488477838386,2.980513408030306,2.980513408030306,2.1576469086063255,2.1576469086063255,2.6433847688091148,2.6433847688091148,2.3378075502765525,2.3378075502765525,2.8545221827876914,2.8545221827876914,3.262009396399294,3.262009396399294,3.176620497549807,3.176620497549807,2.7442985318553794,2.7442985318553794,"River Wild, The (1994)",3.281609704267753,11294
214,373,2.8887620709789146,2.8887620709789146,3.789885594691073,3.789885594691073,3.577054797853266,3.577054797853266,2.6769781254184593,2.6769781254184593,4.0,4.0,2.904718115175997,2.904718115175997,3.653947948659693,3.653947948659693,3.5,3.5,3.083374693239962,3.083374693239962,3.398420571531092,3.398420571531092,Speed (1994),3.4932029257494825,41562
215,375,2.1716317079913963,2.1716317079913963,2.6719054721248496,2.6719054721248496,2.2834825657260764,2.2834825657260764,2.2391582868945945,2.2391582868945945,2.168992652739321,2.168992652739321,2.400093569601809,2.400093569601809,2.8425353310954917,2.8425353310954917,2.62378580793265,2.62378580793265,1.9594524048221458,1.9594524048221458,2.503587140883242,2.503587140883242,Timecop (1994),2.723583180987203,5470
216,376,2.6667092584026206,2.6667092584026206,3.5839237265241493,3.5839237265241493,2.919114782656466,2.919114782656466,3.0693091891658653,3.0693091891658653,4.0,4.0,2.9412218473804344,2.9412218473804344,4.25746340974692,4.25746340974692,3.1612554334056724,3.1612554334056724,3.168858601893221,3.168858601893221,3.3192806981456626,3.3192806981456626,True Lies (1994),3.4911490071595725,43159
217,378,2.3670380257022727,2.3670380257022727,3.0781077288043845,3.0781077288043845,3.191867395485674,3.191867395485674,2.7061913751018394,2.7061913751018394,2.4010810993564475,2.4010810993564475,2.768687441195284,2.768687441195284,2.6160819075954307,2.6160819075954307,3.7449942819726814,3.7449942819726814,3.515499993408953,3.515499993408953,2.738755061472689,2.738755061472689,Wolf (1994),3.0356154272005904,5419
218,379,2.3522776506793845,2.3522776506793845,3.282435103501116,3.282435103501116,2.9196878217113365,2.9196878217113365,2.747343256319796,2.747343256319796,2.5075903080356468,2.5075903080356468,2.7134696982753623,2.7134696982753623,3.020495250071322,3.020495250071322,3.3633827410590995,3.3633827410590995,2.7012530706775535,2.7012530706775535,3.027656211699282,3.027656211699282,Wyatt Earp (1994),3.195323383084577,5025
